Name;Organisation;Country;Pays;URL;Description;Location;Latitude;Longitude
Instituto Nacional De Meteorología E Hidrología;Ecuador;Ecuador;Equateur;http://inamhi.gob.ec/;;-0.15, -78.35;-0.15;-78.35
Transparency Data;Timor-leste;East Timor;Timor Oriental;http://transparency.gov.tl;;-8.5667, 125.5667;-8.5667;125.5667
Instituto Meteorológico Nacional;Costa Rica;Costa Rica;Costa Rica;http://imn.ac.cr/;;9.9333, -84.0833;9.9333;-84.0833
Costa Rica Open Data;Costa Rica;Costa Rica;Costa Rica;http://datosabiertos.gob.go.cr;;9.9333, -84.0833;9.9333;-84.0833
Map Supply - Geodatastyrelsens;Denmark;Denmark;Danemark;http://kortforsyningen.dk;;55.72, 12.57;55.72;12.57
Copenhagen Data;Copenhagen Municipality;Denmark;Danemark;http://data.kk.dk/;;55.72, 12.57;55.72;12.57
Ministerio De Educación;Ecuador;Ecuador;Equateur;http://educacion.gob.ec;;-0.15, -78.35;-0.15;-78.35
National Statistics Office;Cuba;Cuba;Cuba;http://one.cu;;22.0, -79.5;22.0;-79.5
Governo Aberto Do Estado De São Paulo;Governo Do Estado De São Paulo;Brazil;Brésil;http://www.governoaberto.sp.gov.br;"Databases from the state of São Paulo, Brazil. They're in an open format and downloads, some webservices and APIs are available.

Bases de dados do Estado de Sao Paulo, Brasil, em formato aberto, com download, webservice e APIs.";-22.0, -49.0;-22.0;-49.0
Brazil Government Open Data;Brazilian Government;Brazil;Brésil;http://dados.gov.br/;"Official Brazilian government data portal.

Development led by the Open Data Team (Augusto Herrmann, Christian Miranda, Nitai Bezerra) at the Ministry of Planning, Budget and Management. Uses CKAN with custom theme, plus Wordpress for the content areas.";-10.0, -55.0;-10.0;-55.0
Ministry-of-minerals-energy-and-water-resources-mmwer;Botswana;Botswana;Botswana;http://gov.bw/en/ministries--authorities/ministries/ministry-of-minerals-energy-and-water-resources-mmwer;;-24.6583, 25.9083;-24.6583;25.9083
Le Bureau Des Mines Et De La Géologie Du Burkina;Burkina Faso;Burkina Faso;Burkina Faso;http://bumigeb.bf;;12.3333, -1.6667;12.3333;-1.6667
Survey Of Brunei,ministry Of Development;Brunei Darussalam;Brunei Darussalam;Brunei;http://survey.gov.bn;;4.8903, 114.9422;4.8903;114.9422
Instituto Nacional De Estudos E Pesquisas Educacionais;Brazil;Brazil;Brésil;http://inep.gov.br;;-15.7833, -47.8667;-15.7833;-47.8667
The Brunei Meteorological Service;Brunei Darussalam;Brunei Darussalam;Brunei;http://bruneiweather.com.bn/;;4.8903, 114.9422;4.8903;114.9422
National Institute Of Meteorology And Hydrology;Bulgaria;Bulgaria;Bulgarie;http://meteo.bg;;42.75, 25.5;42.75;25.5
Botswana Meteorological Services;Botswana;Botswana;Botswana;http://weather.info.bw/;;-24.6583, 25.9083;-24.6583;25.9083
Service Météorologique National;Benin;Benin;Bénin;http://meteo-benin.net/;;6.3176, 5.6145;6.3176;5.6145
Ministry Of Mines - Afghanistan Geological Survey;Afghanistan;Afghanistan;Afghanistan;http://bgs.ac.uk/afghanminerals/;;34.5333, 69.1333;34.5333;69.1333
African Development Bank Group Open Data;Algeria;Algeria;Algerie;http://algeria.opendataforafrica.org/;;28.0, 2.0;28.0;2.0
Office National De La Météorologie;Algeria;Algeria;Algerie;http://meteo.dz/;;28.0, 2.0;28.0;2.0
Institutii Statistikave;Albania;Albania;Albanie;http://instat.gov.al;;41.0, 20.0;41.0;20.0
Institut D'estudis Andorrans;Andorra;Andorra;Andorre;http://iea.ad;;42.5, 1.5;42.5;1.5
Dataact (australian Capital Territory);Act Government Government Information Office;Australia;Australie;https://data.act.gov.au/;dataACT is an open data service initiative for the ACT community that enables individuals, businesses, data journalists, NGOs and even other people in the public sector to access, explore and build upon existing government data sets in new and innovative ways.;-26.685123, 115.0674079;-26.685123;115.0674079
Research Data Australia;Australian National Data Service;Australia;Australie;http://researchdata.ands.org.au/;Research Data Australia is a discovery service for Australian research data.;-35.2802734, 149.1042832;-35.2802734;149.1042832
South Australia Housing Property And Land;Australia;Australia;Australie;http://sa.gov.au/topics/housing-property-and-land;;-34.92889, 138.60083;-34.92889;138.60083
Australian Antarctica Data Centre;Australia;Australia;Australie;http://www1.data.antarctica.gov.au/;;-35.3075, 149.1244;-35.3075;149.1244
Geological Institute - National Academy Of Science;Azerbaijan;Azerbaijan;Azerbaïdjan;http://gia.az;;40.3, 47.7;40.3;47.7
Vienna Open Data;Austria;Austria;Autriche;http://open.wien.at/site/datenkatalog/;;48.2, 16.3667;48.2;16.3667
Central Informatics Organisation;Bahrain;Bahrain;Bahreïn;http://cio.gov.bh;;26.0275, 50.55;26.0275;50.55
Vorarlberg Open Data;Austria;Austria;Autriche;http://vorarlberg.gv.at/;;47.2436, 9.8939;47.2436;9.8939
Open Data Portal Austria;Austria;Austria;Autriche;http://opendataportal.at/;;48.2, 16.35;48.2;16.35
Geologische Bundesanstalt;Austria;Austria;Autriche;http://geologie.ac.at;;48.2, 16.35;48.2;16.35
La Nacion;La Nacion (argentina);Argentina;Argentine;http://data.lanacion.com.ar/;Data publisehed by La Nacion newspaper in Argentina (in Spanish).;-34.6, -58.3833;-34.6;-58.3833
Tasmania - Land Property And Titles;Australia;Australia;Australie;http://dpipwe.tas.gov.au/land-property-titles/;;-42.0, 147.0;-42.0;147.0
City Of Launceston, Tas;Australia;Australia;Australie;http://data.gov.au/organization/cityoflaunceston;;-41.4419, 147.145;-41.4419;147.145
Bahaia Blanca Open Data;Argentina;Argentina;Argentine;http://bahiablanca.opendata.junar.com/home/;;-38.7167, -62.2667;-38.7167;-62.2667
Instituto Nacional De Estadística Y Censos;Argentina;Argentina;Argentine;http://indec.mecon.ar;;-34.6, -58.3833;-34.6;-58.3833
Melbourne, Vic;Australia;Australia;Australie;http://data.gov.au/organization/cityofmelbourne;;-37.8136, 144.9631;-37.8136;144.9631
Institute Of Geological Sciences (igs);Armenia;Armenia;Arménie;http://geology.am;;40.1833, 44.5167;40.1833;44.5167
Australian Bureau Of Statistics;Australia;Australia;Australie;http://abs.gov.au;;-35.3075, 149.1244;-35.3075;149.1244
Local Government Data;Australia;Australia;Australie;http://localdata.net.au/;;-35.308, 149.1245;-35.308;149.1245
Western Australia - Landgate;Australia;Australia;Australie;http://landgate.wa.gov.au;;-26.0, 121.0;-26.0;121.0
Montréal, Québec;Ville De Montréal;Canada;Canada;http://donnees.ville.montreal.qc.ca/;Adapted the [CC BY-SA](http://donnees.ville.montreal.qc.ca/licence) license.;45.5088375, -73.587809;45.5088375;-73.587809
Fredericton, Nb Open Data;Canada;Canada;Canada;http://fredericton.ca/en/citygovernment/datamain.asp;;45.95, -66.6667;45.95;-66.6667
Newfoundland & Labrador Geological Survey;Canada;Canada;Canada;http://nr.gov.nl.ca/mines&en/geosurvey;;53.0, -60.0;53.0;-60.0
Milton, On Open Data;Canada;Canada;Canada;http://icreateopendata.public.esolutionsgroup.ca/;;43.5083, -79.8833;43.5083;-79.8833
Saskatoon, Sk Open Data;Canada;Canada;Canada;http://opendata-saskatoon.cloudapp.net/;;52.1333, -106.6833;52.1333;-106.6833
Prince Edward Island Gis Data Layers;Canada;Canada;Canada;http://gov.pe.ca/gis/;;46.25, -63.0;46.25;-63.0
Winnipeg Open Data;Canada;Canada;Canada;http://data.winnipeg.ca;;49.8994, -97.1392;49.8994;-97.1392
Nova Scotia Geonova;Canada;Canada;Canada;http://novascotia.ca/geonova;;45.0, -63.0;45.0;-63.0
Nanaimo, British Columbia;City Of Nanaimo;Canada;Canada;http://data.nanaimo.ca/;Uses [Open Data Publisher](http://opendatapublisher.codeplex.com/), a fork of Microsoft's [OGDI project](http://ogdi.codeplex.com/). The City of Nanaimo is currently investigating options for formal open data licensing. See the [disclaimer](http://www.nanaimo.ca/EN/main/departments/106/DataCatalogue/Licence.html). Offers an [API](http://www.nanaimo.ca/EN/main/departments/106/DataCatalogue/Developers.html).;49.166337382, -123.936012692;49.16633738;-123.9360127
Medicine Hat, Alberta;City Of Medicine Hat;Canada;Canada;http://data.medicinehat.ca/;You may send feedback via [email](opendata@medicinehat.ca) or [Twitter](https://twitter.com/#!/OpenDataMedHat). Adapted the [Vancouver license](http://www.medicinehat.ca/City%20Government/Open%20Data/Terms%20of%20Use.asp). Uses [OGDI](http://data.medicinehat.ca/Developers/Index).;50.050059602, -110.668342521;50.0500596;-110.6683425
Québec;Province De Québec;Canada;Canada;http://data.gouv.qc.ca/;You may [send feedback](http://data.gouv.qc.ca/?node=/nous-joindre) and [request datasets](http://data.gouv.qc.ca/?node=/demande-donnees) via webform. Uses its [own license](http://data.gouv.qc.ca/?node=/licence).;46.8122791164, -71.2145376205;46.81227912;-71.21453762
Capital Regional District Atlas;Canada;Canada;Canada;http://crdatlas.ca/geospatial-data.aspx;;48.4293, -123.3661;48.4293;-123.3661
Direction De La Météorologie;Burkina Faso;Burkina Faso;Burkina Faso;http://meteo-burkina.net/;;12.3333, -1.6667;12.3333;-1.6667
Ariel Photos Of Banff, Ab;Canada;Canada;Canada;http://banff.ca/index.aspx?nid=885;;51.1781, -115.5719;51.1781;-115.5719
Windsor, On Open Data;Canada;Canada;Canada;http://citywindsor.ca/opendata;;42.2833, -83.0;42.2833;-83.0
Porto Alegre Open Data;Brazil;Brazil;Brésil;http://datapoa.com.br/;;-30.0331, -51.23;-30.0331;-51.23
Canada Climate Data;Canada;Canada;Canada;http://climate.weather.gc.ca/;;45.4, -75.6667;45.4;-75.6667
Alberta Geological Survey;Canada;Canada;Canada;http://ags.gov.ab.ca;;55.0, -115.0;55.0;-115.0
Brazil Open Data;Open Knowledge Foundation;Brazil;Brésil;http://br.ckan.net/;"Community driven open data portal for Brazil.

Runs on the [CKAN software](http://ckan.org/).

Coordinated by Augusto Herrmann.";-10.0, -55.0;-10.0;-55.0
Brussels Open Data;Belgium;Belgium;Belgique;http://www.brussels.be/artdet.cfm/7191;Ville de Bruxelles;50.85, 4.35;50.85;4.35
Institut National De La Statistique Et De L'nalyse Economique;Benin;Benin;Bénin;http://insae-bj.org;;6.3176, 5.6145;6.3176;5.6145
Geological Survey Of Brazil (cprm);Brazil;Brazil;Brésil;http://cprm.gov.br;;-15.7833, -47.8667;-15.7833;-47.8667
Geological Survey Of Bangladesh;Bangladesh;Bangladesh;Bangladesh;http://gsb.gov.bd;;23.7, 90.35;23.7;90.35
Belgium Meteorological Office;Belgium;Belgium;Belgique;http://www.meteo.be;;50.85, 4.35;50.85;4.35
Belgium Government Open Data;Belgium;Belgium;Belgique;http://data.gov.be/;;50.85, 4.35;50.85;4.35
Ministry Of Education;Bangladesh;Bangladesh;Bangladesh;http://moedu.gov.bd;;23.7, 90.35;23.7;90.35
Alagoas;Alagoas;Brazil;Brésil;http://dados.al.gov.br/;;-9.6566401, -37.2516149;-9.6566401;-37.2516149
Statistics Belgium;Belgium;Belgium;Belgique;http://statbel.fgov.be;;50.85, 4.35;50.85;4.35
Canada;Government Of Canada;Canada;Canada;http://www.data.gc.ca/;You may send [feedback](http://www.data.gc.ca/default.asp?lang=En&n=E028144D-1), [request datasets](http://www.data.gc.ca/default.asp?lang=En&n=8A4E1E4D-1) and subscribe to [dataset updates](http://www.data.gc.ca/default.asp?lang=En&SyndFeed=DCCE2653-4AEC-42B2-9D95-B61951852606). Uses its [own license](http://www.data.gc.ca/default.asp?lang=En&n=46D15882-1). See the [FAQ](http://www.data.gc.ca/default.asp?lang=En&n=C5DBADB8-1).;60.108670463, -113.642578125;60.10867046;-113.6425781
Prince George, British Columbia;City Of Prince George;Canada;Canada;http://princegeorge.ca/cityservices/online/odc/pages/documents.aspx;Adapted the [Vancouver license](http://princegeorge.ca/cityservices/online/odc/Pages/Terms.aspx) (roughly).;53.916603153, -122.753014555;53.91660315;-122.7530146
Thunder Bay, On - Transit Api;Canada;Canada;Canada;http://thunderbay.ca/living/getting_around/thunder_bay_transit/developers_-_open_data.htm;;48.3822, -89.2461;48.3822;-89.2461
Vancouver, Bc Open Data;Canada;Canada;Canada;http://vancouver.ca/your-government/open-data-catalogue.aspx;;49.25, -123.1;49.25;-123.1
Open Data Bc Crowdsourced Portal;Canada;Canada;Canada;http://www.opendatabc.ca;;54.0, -125.0;54.0;-125.0
Banff, Ab Open Data;Canada;Canada;Canada;http://www.banffopendata.ca;;51.1781, -115.5719;51.1781;-115.5719
Toronto, On Open Data;Canada;Canada;Canada;http://toronto.ca/open;;43.7, -79.4;43.7;-79.4
Saskatoon, Saskatchewan;City Of Saskatoon;Canada;Canada;http://www.saskatoon.ca/departments/corporate%20services/corporate%20information%20services/opendata/pages/opendata.aspx;You may [send feedback](http://www.saskatoon.ca/DEPARTMENTS/Corporate%20Services/Corporate%20Information%20Services/OpenData/Pages/OpenData.aspx) via webform. Uses its [own license](http://www.saskatoon.ca/DEPARTMENTS/Corporate%20Services/Corporate%20Information%20Services/OpenData/Pages/TermsofService.aspx), similar to that of Red Deer.;52.116786331, -106.634521548;52.11678633;-106.6345215
Ottawa, Ontario;City Of Ottawa;Canada;Canada;http://www.ottawa.ca/en/city_hall/statisticsdata/opendata/info/index.htm;"You may send feedback via [email](mailto:opendata@ottawa.ca) or [webform](https://ottawa.ca/cgi-bin/form.cgi?dir=opendata&form=form_en) and [request datasets](http://www.dataott.org/app/). Adapted the [Vancouver license](http://www.ottawa.ca/en/city_hall/statisticsdata/opendata/terms/index.htm).

Short URL: http://ottawa.ca/opendata";45.4111650793, -75.6981182098;45.41116508;-75.69811821
Regional District Of North Okanagan, British Columbia;Regional District Of North Okanagan;Canada;Canada;http://www.rdno.ca/index.php/maps/digital-data;You may send feedback via [email](gistech@rdno.ca) or [webform](http://www.rdno.ca/index.php/maps/interactive-mapping-application-feedback). Uses its [own restrictive license](http://www.rdno.ca/index.php/maps/digital-data-terms-of-use).;50.416514678, -118.752318369;50.41651468;-118.7523184
République Direction Générale De La Statistique;Central African Republic;Central African Republic;République Centrafricaine;http://stat-centrafrique.com/;;4.3667, 18.5833;4.3667;18.5833
Caribbean Community Regional Statistics;Caribbean;Caribbean;Caraïbes;http://caricomstats.org;;6.7875868, -58.1865529;6.7875868;-58.1865529
Catálogo Nacional De Información Geoespacial;Chile;Chile;Chili;http://geoportal.cl;;-33.4333, -70.6667;-33.4333;-70.6667
China Meteorological Administration;China;China;Chine;http://cma.gov.cn/;;35.0, 103.0;35.0;103.0
Cgn;China;China;Chine;http://cgn.ac.cn;;35.0, 103.0;35.0;103.0
Trafford Open Data;Borough of Trafford;England;Angleterre;http://www.trafford.gov.uk/opendata;Borough of Trafford (UK) Open Data Catalog;53.4166667, -2.3333333;53.4166667;-2.3333333
Ministry Of Education And Human Resource Development;Dominican Republic;Dominican Republic;République Dominicaine;http://dominica.gov.dm/education-and-human-resource-development;;19.0, -70.6667;19.0;-70.6667
European Commission Eurostat;European Union;European Union;Union Européenne;http://epp.eurostat.ec.europa.eu/portal/page/portal/statistics/themes;;50.85, 4.35;50.85;4.35
Encuesta Nacional De Hogares De Propósitos Múltiples;Dominican Republic;Dominican Republic;République Dominicaine;http://one.gov.do;;19.0, -70.6667;19.0;-70.6667
African Development Bank Group Open Data;Equatorial Guinea;Equatorial Guinea;Guinée Equatoriale;http://equinea.opendataforafrica.org/;;3.45, 8.55;3.45;8.55
Estadistico Instituto Nacional De Estadística Y Censos;Ecuador;Ecuador;Equateur;http://inec.gob.ec/estadisticas/;;-0.15, -78.35;-0.15;-78.35
General Directorate Of Statistics;Timor-leste;East Timor;Timor Oriental;http://statistics.gov.tl;;-8.5667, 125.5667;-8.5667;125.5667
Czech Geological Society;Czech Republic;Czech Republic;République Tchèque;http://geologickaspolecnost.cz;;49.75, 15.75;49.75;15.75
Meteorological And Hydrological Service;Croatia;Croatia;Croatie;http://meteo.hr;;45.8, 16.0;45.8;16.0
Place Names Board Of Estonia;Estonia;Estonia;Estonie;http://eki.ee/knn;;59.0, 26.0;59.0;26.0
Centre National De La Statistique Et Des Etudes Economiques;Congo, Republic Of;Congo, Republic Of;République du Congo;http://cnsee.org;;-1.44, 15.556;-1.44;15.556
